ID,join_id,join_@id,join_area,join_highw,join_surfa,join_int_r,join_lanes,join_maxsp,join_max_1,join_onewa,join_ref,join_name,NUM_10NOND,NUM_10DEAT,Num_50Deat,Num_50NonD,ID_id,Crossing_T,Crossing_D,Traf_light,Traf_lig_1,stops_Targ,stops_Dist,bump_TargetID,bump_Distance
"126",way/38522837,way/38522837,,unclassified,,,,"70",,,,Вяжищский проезд,"0","0","0","0","126",node/5678275733,3085.157822729341660,node/177601891,7204.996381104363536,node/267426824,6748.258696389721081,node/455885362,278.173674282379
"127",way/228952577,way/228952577,,primary,asphalt,,"4",,,,,,"0","0","0","0","127",node/6517694715,400.221547305627098,node/2283358006,572.680803671170338,node/2016741236,157.298396254252168,node/2355856386,1432.74952831121
"128",way/36877318,way/36877318,,tertiary,cobblestone,,"2",,,,,Северная улица,"0","0","0","0","128",node/177598706,1032.659501387851833,node/3974064301,1350.589007171500953,node/6010350323,1271.231164191486187,node/6340964470,1369.56752023898
"129",way/608625765,way/608625765,,unclassified,,,"1",,,,,улица Панкратова,"0","0","0","0","129",node/6724059950,655.893926276864818,node/246262,1352.785604695215170,node/525298698,675.950985596713508,node/3673045106,1339.89668879935
"130",way/199404217,way/199404217,,primary,asphalt,,"3","60",,yes,,Большая Санкт-Петербургская улица,"0","0","0","0","130",node/6517694719,302.570540747480607,node/295095290,129.246257377717086,node/2016732100,102.144164070588445,node/2355856386,1463.77045849845
"131",way/31398087,way/31398087,,primary,asphalt,,"4",,,,,Сырковское шоссе,"0","0","0","0","131",node/177598706,377.050842908760558,node/1864401763,2775.249867775643452,node/1106263196,2607.397315861108837,node/6340965220,1137.42971057674
"132",way/39951397,way/39951397,,secondary,asphalt,,"1",,,yes,,Колмовская набережная,"0","0","0","0","132",node/490521909,40.074941677984263,node/479789030,274.117605729370098,node/486087684,360.913784937193554,node/3940315866,1017.78657393142
"133",way/36186280,way/36186280,,tertiary,,,"1",,,,,,"0","0","0","0","133",node/7429024597,1305.350748980279604,node/7463852740,2319.168901236294005,node/2376005807,1277.001040217022819,node/2355870389,2468.41665503663
"134",way/31396489,way/31396489,,primary,asphalt,,"2",,,yes,,проспект Мира,"0","0","0","0","134",node/1839788936,61.822014987025263,node/288423993,42.555491744981282,node/893968218,21.422221982699256,node/6172339291,742.848819988204
"135",way/35356612,way/35356612,,primary,asphalt,,"4","60",,,Р-56,Псковская улица,"1","0","0","1","135",node/289087129,106.025806094196497,node/376294300,915.263882773239175,node/892703701,250.529888014799667,node/7765694938,433.038267454463
"136",way/38522837,way/38522837,,unclassified,,,,"70",,,,Вяжищский проезд,"0","0","0","0","136",node/5678275733,2981.692659227112017,node/177601891,7091.044543653389155,node/267426824,6639.897881275223881,node/455885362,400.313393920427
"137",way/179786007,way/179786007,,unclassified,,,,,,,,,"0","0","0","0","137",node/6724059950,2028.655142365922529,node/246262,2843.665358261886013,node/525298698,2050.083202815899313,node/3673045106,2345.03741145663
"138",way/31368993,way/31368993,,tertiary,asphalt,,"3",,,,,проспект Александра Корсунова,"0","0","0","3","138",node/276301771,31.761232602259447,node/177601891,239.214484706610961,node/565330879,6.723333001331643,node/299484489,694.374836803509
"139",way/180009241,way/180009241,,unclassified,,,,,,,,,"0","0","0","0","139",node/4570994749,4141.032284229399011,node/230461929,4571.857234909381987,node/6010350323,5004.514378723804839,node/455885362,2683.62009108537
"140",way/31368187,way/31368187,,primary,asphalt,,"4",,,,,Нехинская улица,"0","0","0","2","140",node/1864272931,167.752374201523281,node/1864272906,114.039612596827226,node/299374454,70.274934825737958,node/6418400809,339.343575502822
"141",way/367750171,way/367750171,,secondary,asphalt,,,,,,,,"0","0","0","0","141",node/4773038317,4151.069216788381709,node/7463852740,5909.298642781526723,node/2849847592,4131.274696079260139,node/1578386259,304.342188776735
"142",way/36836894,way/36836894,,unclassified,,,,,,,,,"0","0","0","0","142",node/6724059950,520.331714011462054,node/246262,1362.197667020445124,node/525298698,541.926456868098171,node/3673045106,1106.29999542097
"143",way/88404130,way/88404130,,unclassified,,,"2",,,,,улица Советской Армии,"1","0","0","1","143",node/4570994135,425.195229273236635,node/2206310659,408.602275402022258,node/313454217,412.589284839609263,node/1570949864,1286.44201054685
"144",way/322879063,way/322879063,,tertiary,,,,,,,,Береговая улица,"0","0","0","0","144",node/6517705022,181.828140044673518,node/2475693877,571.857212552538613,node/1572585952,963.403006377469978,node/2355856386,43.1210213162246
"145",way/133244871,way/133244871,,tertiary,,,"4",,,,,Магистральная улица,"0","0","0","0","145",node/177598706,750.637758404383817,node/6092334694,1462.478045027780126,node/565333511,1436.988529590038297,node/6340964470,483.568833426761
"146",way/36836894,way/36836894,,unclassified,,,,,,,,,"0","0","0","0","146",node/6724059950,599.283562888425422,node/246262,1387.161376540322408,node/525298698,620.592295749506093,node/3673045106,1221.03947897125
"147",way/36877318,way/36877318,,tertiary,cobblestone,,"2",,,,,Северная улица,"0","0","0","0","147",node/177598706,1003.535365515488593,node/3974064301,1388.591517250318475,node/6010350323,1288.439514954725837,node/6340964470,1364.35759805226
"148",way/31400673,way/31400673,,tertiary,,,"2",,,,,Парковая улица,"0","0","0","0","148",node/1865915817,445.351188172664763,node/2206310654,759.942735562003008,node/525298753,932.070430606061677,node/287866254,1417.66422078794
"149",way/367750176,way/367750176,,secondary,asphalt,,,,,,,Армейская улица,"0","0","0","0","149",node/4773038317,4172.891795698389615,node/7463852740,6009.404783656631480,node/2849847592,4150.454771394051932,node/1578386259,431.079728929142
"150",way/31395706,way/31395706,,primary,asphalt,,"3","60",,yes,,Большая Санкт-Петербургская улица,"0","0","1","4","150",node/6517694719,258.176200631340748,node/295095290,170.386221608454292,node/2016732100,145.907608604466219,node/2355856386,1455.92302222374
"151",way/443638396,way/443638396,,secondary,asphalt,,"2",RU:urban,,yes,,Деревяницкий мост,"0","0","0","0","151",node/6517705022,219.835615810456432,node/2475693877,725.534489615108328,node/2016732099,1157.466451801265066,node/2355856386,336.369862724231
"152",way/31376750,way/31376750,,primary,asphalt,,"4",,,,,Сырковское шоссе,"0","0","0","0","152",node/5380349567,253.292274736965112,node/288416994,1113.199334091207447,node/893969480,1101.829216941112236,node/6340965220,589.555515776616
"153",way/26412873,way/26412873,,primary,asphalt,,"2",RU:urban,,,,,"0","0","0","0","153",node/3949915408,820.875084857489355,node/293139220,2014.472489840597973,node/3949915410,689.211503227096841,node/3941904154,784.944706061682
"154",way/229646085,way/229646085,,primary,asphalt,,"2",,,,,Нехинское шоссе,"0","0","0","0","154",node/2812443547,781.736295061751889,node/27019229,780.778541949368105,node/5386913875,50.316509917140941,node/299484497,1325.39992108765
"155",way/180009241,way/180009241,,unclassified,,,,,,,,,"0","0","0","0","155",node/5678275733,5720.454566731718842,node/230461929,6432.905465632395135,node/6010350323,6629.803667976966608,node/923895394,2148.89105773173
"156",way/173171791,way/173171791,,primary,asphalt,,"2",RU:urban,,,,,"0","0","0","0","156",node/3941682237,578.848955158949593,node/1982059585,1754.209217225165276,node/525298735,752.161033598697372,node/3941904154,771.246974196394
"157",way/173826840,way/173826840,,secondary,asphalt,,,,,,,Драгунское шоссе,"0","0","0","0","157",node/7429024597,2628.297794892165257,node/7463852740,3613.151272742306446,node/2376005807,2612.143367555589975,node/1578386259,2255.82682670466
"158",way/438514982,way/438514982,,tertiary,,,"2","60",,no,,Луговая улица,"0","0","0","0","158",node/5908305698,76.634651870355640,node/376294300,1389.504898667409179,node/1384427126,1027.266206413228247,node/7765694938,564.478092784456
"159",way/608626298,way/608626298,,unclassified,,,"1",,,,,улица Панкратова,"0","0","0","0","159",node/929929863,997.702464441508482,node/246262,1198.029383840479341,node/455876719,830.685151621668183,node/1319831809,2010.58092386245
"160",way/717069355,way/717069355,,tertiary,,,"1",,,,,Богородицкая улица,"0","0","0","0","160",node/4570994739,312.252401601140377,node/1143738665,5052.197180737450253,node/5996483888,747.571895448133660,node/4744460853,4098.51488657041
"161",way/173915774,way/173915774,,secondary,asphalt,,"2",,,yes,,Деревяницкий мост,"0","0","0","0","161",node/6517694715,738.257401992649989,node/2283358006,684.643642753602194,node/2016732099,732.105758013538662,node/2355856386,688.171644784958
"162",way/108497261,way/108497261,,unclassified,,,,,,,,,"0","0","0","0","162",node/4570994749,3526.189940028255933,node/230461929,3885.854905851897911,node/6010350323,4203.124948735749058,node/455885362,2360.95715779874
"163",way/367750176,way/367750176,,secondary,asphalt,,,,,,,Армейская улица,"0","0","0","0","163",node/4773038317,4186.401339404667851,node/7463852740,6061.777848851772433,node/2849847592,4162.627600142194751,node/1578386259,496.236146048059
"164",way/228949161,way/228949161,,tertiary,,,"2",,,,49К-1129,В.Новгород - Хутынь,"0","0","0","0","164",node/5273143681,608.889178424018041,node/293139220,786.485088574596034,node/892890934,1063.986768109689365,node/3941904154,1296.52058321203
"165",way/330580124,way/330580124,,tertiary,asphalt,,"4","60",,no,,Аркажская улица,"0","0","0","0","165",node/6734742620,15.243365719641659,node/376294300,1829.214902498926904,node/377612239,1737.261327346881899,node/7765694918,1201.88386893165
"166",way/38522837,way/38522837,,unclassified,,,,"70",,,,Вяжищский проезд,"0","0","0","0","166",node/5678275733,3071.587842810416078,node/177601891,7190.121464119475604,node/267426824,6734.101349203589962,node/455885362,294.101009062787
"167",way/178020575,way/178020575,,tertiary,,,"2",,,,,,"0","0","0","0","167",node/2641823618,3204.506883624910188,node/293139220,5116.085797043385355,node/3949915410,3850.437296639823217,node/3941904154,3771.49663081765
"168",way/173155311,way/173155311,,tertiary,,,"2",,,,,улица Зелинского,"0","0","0","1","168",node/6307509467,600.902248042313545,node/177602477,455.226027293029404,node/1736143333,258.566100434705561,node/299484793,576.499734677617
"169",way/26406042,way/26406042,,tertiary,,,"4","70",,,,Вяжищский проезд,"0","0","0","0","169",node/177598706,2526.175350038376109,node/3974064301,3671.295311405697248,node/6010350323,2289.818070772369992,node/6340965220,3277.59597418019
"170",way/367701065,way/367701065,,secondary,asphalt,,,,,,,Драгунское шоссе,"0","0","0","0","170",node/4773038317,3810.462678312026128,node/7463852740,4134.061521227434241,node/2849847592,3835.845097731832539,node/1578386259,1733.51642107207
"171",way/31388093,way/31388093,,secondary,asphalt,,"4",,,,,Большая Московская улица,"0","0","0","2","171",node/4609041608,129.956561852627857,node/181321086,99.190003171515158,node/525298704,53.294642446249156,node/287866254,832.599909224911
"172",way/173171791,way/173171791,,primary,asphalt,,"2",RU:urban,,,,,"0","0","0","0","172",node/929929863,265.388018474254920,node/181321086,815.052694120874094,node/525298704,835.462583793533668,node/1319831809,1474.86044389918
"173",way/38522839,way/38522839,,unclassified,,,,"40",,,,Вяжищский проезд,"0","0","0","0","173",node/5678275733,3273.794761191138150,node/177601891,7409.848660560520329,node/267426824,6943.589200006093961,node/455885362,59.3197267929709
"174",way/35356612,way/35356612,,primary,asphalt,,"4","60",,,Р-56,Псковская улица,"0","0","0","1","174",node/6734742618,177.647158701109589,node/376294300,943.485625603241033,node/892703701,278.710854593852389,node/7765694938,443.491555447479
"175",way/173171791,way/173171791,,primary,asphalt,,"2",RU:urban,,,,,"0","0","0","0","175",node/3941682237,693.169430413405507,node/1982059585,1874.488563259669263,node/525298735,761.063329799483995,node/3941904154,1002.45986433674
"176",way/219873732,way/219873732,,unclassified,,,"2",,,,,,"1","0","0","1","176",node/1946998795,705.727374947705357,node/246262,3938.546541607208383,node/5996483888,705.463646498394610,node/4744460853,2911.7083464532
"177",way/108497261,way/108497261,,unclassified,,,,,,,,,"0","0","0","0","177",node/4570994749,3571.111793561695322,node/230461929,3905.906711907275621,node/6010350323,4168.018876395812185,node/455885362,2204.81360225833
"178",way/173171791,way/173171791,,primary,asphalt,,"2",RU:urban,,,,,"0","0","0","0","178",node/929929863,190.743268981879652,node/181321086,809.684606895001025,node/525298704,834.132651134628190,node/1319831809,1435.95525496598
"179",way/38522847,way/38522847,,unclassified,,,,"40",,,,,"1","0","0","1","179",node/5678275733,4213.114644564680020,node/177601891,8395.579596320434575,node/267426824,7891.470465851647532,node/455885382,408.862756261337
"180",way/25823260,way/25823260,,tertiary,,,,,,,49Н-1168,Солнечная улица,"0","0","0","0","180",node/3949914351,5351.194754981352162,node/2475693877,6140.182870436648955,node/3949914353,5340.173752693417555,node/1578386259,3750.50441565832
"181",way/367750176,way/367750176,,secondary,asphalt,,,,,,,Армейская улица,"0","0","0","0","181",node/4773038317,4208.420991734268682,node/7463852740,6135.899525129714675,node/2849847592,4182.822779352742145,node/1578386259,586.662116894339
"182",way/367750176,way/367750176,,secondary,asphalt,,,,,,,Армейская улица,"0","0","0","0","182",node/4773038317,4208.541213209633497,node/7463852740,6136.289123632977862,node/2849847592,4182.933517645817119,node/1578386259,587.136121346531
"183",way/179080505,way/179080505,,primary,asphalt,,,,,no,,,"0","0","0","0","183",node/177598706,825.154692261484115,node/288416994,1671.201057485647425,node/893969480,1661.175561727337936,node/6340964470,7.37607010022869
