id,join_id,join_geom_buffe,join_obj_cod,join_typ_cod,join_nlevel,join_btf,join_oneway,join_surface,join_splitter,join_speedlim,join_f_rspeed,join_t_rspeed,join_lanewidth,join_f_lanes,join_t_lanes,join_f_sidewalk,join_t_sidewalk,join_f_buslanes,join_t_buslanes,join_multidigit,join_rd_name,join_rd_e_name,join_rd_l_name,join_f_parking,join_t_parking,join_bicyclanes,distance,xcoord_bad,y_coord_bad,NUM_10NOND,10dead_NUM,50dead_Num,50notdead_,Cros_HubName,Cros_HubDist,traf_HubName,traf_HubDist,Stop_HubName,Stop_HubDist,Bump_HubName,Bump_HubDist,x,y
"6300","12855034","POLYGON((37.8299880067939 55.6502210727075,37.8307413613613 55.6500410443512,37.8307784176979 55.6500282378886,37.8308122635904 55.6500084481659,37.8308415983603 55.6499824356911,37.8308652946887 55.649951200109,37.830882441939 55.6499159417856,37.830892","0","7702","7","0","0","2","0","20","5","5","0","1","1","5","5","0","0","0",,,,"4","4","0",0.000247461166770,6804059.38491,6180267.10066,0,0,0,0,n5398125606,1303.621075146425937,n595484123,804.318470404042500,n249304904,4099.856331999932991,"628293557",4235.471427440340449,37.82988,55.64979
"6305","12884350","POLYGON((37.7954635064829 55.635709138347,37.7960032516431 55.635242778441,37.7960302630647 55.6352143608291,37.7960512114684 55.6351812195866,37.7960652918187 55.635144628313,37.7960719630157 55.6351059931904,37.796070968689 55.6350667989449,37.79606234","0","7701","7","0","0","2","0","20","5","5","0","0","0","4","4","0","0","0",,,,"0","1","0",0.000068778924415,6801970.17486,6178561.95231,0,0,0,0,n521088629,118.277845152859712,n577244018,83.439524491851842,n249304904,1580.883980924038724,"628293557",2686.094816882773102,37.79494,55.63583
"6314","17933859","POLYGON((37.7959523781572 55.692801005377,37.7957784161398 55.692230006936,37.7957774859815 55.69222703695,37.795542127377 55.6914955439102,37.7955390810722 55.6914867788383,37.7953589688577 55.6910048983587,37.795341708423 55.6909696953054,37.7953179118","0","7701","7","0","0","2","0","20","5","5","0","0","0","5","5","0","0","0",,,,"0","1","0",0.000148328876259,6801594.71580,6184919.04067,0,0,0,0,n6063808099,411.757548813558799,n252999747,514.526153540778751,n5019534350,1362.498404040061132,"628293547",802.750072887378451,37.79597,55.69296
"6320","11969557","POLYGON((37.6774648189255 55.6249772350904,37.6774663697466 55.6249785065757,37.6789281982085 55.6261648231508,37.6789303185004 55.6261665200841,37.6792742350229 55.6264379568487,37.6806312041492 55.6275512651207,37.6806320801026 55.6275519796534,37.6821","4008431","7730","1","0","0","3","2","77","40","40","0","1","1","0","0","0","0","0",Курское направление,,,"0","1","0",0.000705298342329,6795205.04441,6178068.09887,0,0,0,0,n4251324642,104.603479630870964,n253444080,131.398039611409985,n1242414405,412.119513901137623,"1711314",1261.106880547397850,37.68735,55.63555
"6321","12452038","POLYGON((37.6916188493678 55.6833110018182,37.6916416024801 55.6832790726239,37.6916576893209 55.6832433180281,37.6916664916819 55.6832051120599,37.6916676712934 55.6831659229532,37.6916611828235 55.6831272567234,37.6916472756206 55.683090599292,37.69162","0","7702","7","0","0","2","0","20","5","5","0","1","1","5","5","0","0","0",,,,"4","4","0",0.000488498801767,6795103.88295,6183456.80878,0,0,0,0,n3368086540,161.207654383285245,n253290163,631.382349799824055,n1377188041,177.596400281136965,"1711407",789.471802605624930,37.69153,55.68385
"6367","12559993","POLYGON((37.7228381033247 55.6731882041453,37.7228612796484 55.6732198274846,37.722890180053 55.6732463217138,37.7229236939122 55.6732666686745,37.7229605333071 55.6732800864446,37.7229992825204 55.6732860593866,37.7230384524416 55.6732843579636,37.72307","0","7702","7","0","0","2","0","20","5","5","0","1","1","5","5","0","0","0",,,,"4","4","0",0.000056758227126,6797161.24447,6182371.24751,0,0,0,0,n2127257429,118.835121782552321,n473098745,384.782639784986827,n1987939213,353.887652909359986,"857151152",861.071659009687778,37.72295,55.67288
"6370","11649170","POLYGON((37.8221670419015 55.6515291937408,37.8222164842677 55.6517760383605,37.8222352809652 55.6518292890225,37.8222448031073 55.6518475355819,37.82227518498 55.6518906988188,37.8222907258345 55.6519075261938,37.8223225784382 55.6519354118049,37.822343","0","7702","7","0","0","2","0","20","5","5","0","1","1","5","5","0","0","0",,,,"4","4","0",0.000236628984464,6803592.18543,6180432.68714,0,0,0,0,n5398125606,1234.485421801783104,n940193673,664.667795890067396,n249304904,3774.502515586383197,"628293557",3776.488918691916297,37.82267,55.65156
"6448","12709530","POLYGON((37.6769154393545 55.6369308001436,37.6769101792888 55.6369052716723,37.6768985412688 55.6368678319333,37.6768798227394 55.6368333820534,37.6768547430432 55.6368032459222,37.6768242659787 55.6367785816543,37.6767895627625 55.6367603370838,37.6767","0","7702","7","0","0","2","0","20","5","5","0","1","1","5","5","0","0","0",,,,"4","4","0",0.000043511352169,6794536.93455,6178207.45410,0,0,0,0,n3195717737,168.582169862476604,n4238135464,162.845467074458242,n1243536598,123.442324262897074,"1711314",705.293174818579814,37.67693,55.63720
"6451","11759536","POLYGON((37.7380452001005 55.6277685571281,37.7381582994584 55.6277745324965,37.7381672542894 55.6277748046688,37.73823076518 55.6277753118305,37.738242216501 55.627775075292,37.7383323016407 55.6277706312707,37.7388665116428 55.6277573536477,37.73890542","0","7701","7","0","0","2","0","20","5","5","0","0","0","5","5","0","0","0",,,,"0","1","0",0.000468432907401,6798488.47786,6177451.52981,0,0,0,0,n1279375805,201.887629922792939,n247899941,267.436359012309822,n6937856058,661.125797125813961,"171627997",811.868492105292262,37.73864,55.62803
"6459","682636","POLYGON((37.8367986460506 55.6705002414985,37.8373896023834 55.6688882578065,37.8373994243184 55.668850301158,37.837401652553 55.6688111576715,37.8373962014572 55.6687723316091,37.8373832805137 55.6687353150346,37.8373633862671 55.6687015304742,37.837337","1015571","7700","1","0","1","2","0","100","75","0","0","5","0","1","1","0","0","1","МКАД, 13-й километр",,МКАД,"1","1","0",0.001783571896956,6804227.61904,6182496.00134,0,0,0,0,n6876111060,1401.472393995158427,n3071763827,1401.263564213041263,n6939553031,2197.993858581146469,"628293549",2870.991951553531180,37.83500,55.66963
"6480","11909817","POLYGON((37.7573921283494 55.698282153548,37.7573539776335 55.6982911923775,37.7573183233609 55.6983075003638,37.7572865357056 55.6983304508003,37.7572598362491 55.6983591617145,37.7572392510368 55.698392529762,37.7572255711466 55.6984292726276,37.757219","0","7702","7","0","0","2","0","20","5","5","0","1","1","5","5","0","0","0",,,,"4","4","0",0.000118043741850,6799137.47950,6185378.20472,0,0,0,0,n6061342324,210.860524767386494,n2268608043,274.674700594706906,n1706456382,874.881221736888847,"889176490",1179.024474009231881,37.75753,55.69858
"6485","12902002","POLYGON((37.7145207477596 55.6465469354214,37.7145594050365 55.6465403938226,37.714596043322 55.6465264362582,37.7146292546273 55.6465055991096,37.7146577626608 55.6464786831367,37.7146804718745 55.6464467227052,37.7146965095662 55.6464109460367,37.71470","0","7701","7","0","0","2","0","20","5","5","0","0","0","3","3","0","0","0",,,,"0","1","0",0.000069996342155,6796830.61690,6179392.41945,0,0,0,0,n324572745,29.491072565665021,n1236068526,151.895093841628295,n7658089873,901.509620509410524,"19645084",1405.557577703975312,37.71450,55.64642
"6503","11909861","POLYGON((37.7506446781457 55.7001912107959,37.7506257425538 55.7002255418449,37.7506138684593 55.7002629073832,37.7506095121772 55.700301871474,37.7506128411168 55.7003409367492,37.7506237273488 55.7003786019522,37.7506417525216 55.7004134196304,37.75066","0","7701","7","0","0","6","0","20","5","5","0","0","0","5","5","0","0","0",,,,"0","1","0",0.000061226980990,6798725.56898,6185501.24084,0,0,0,0,n2255766755,62.578341448701870,n296921507,74.926336269629118,n1706456382,1011.462434608790431,"857153538",895.265796383385691,37.75113,55.69994
"6507","12924446","POLYGON((37.6733523682918 55.6593344898637,37.6733521047441 55.6593347682648,37.6733089016714 55.6593736642905,37.6732892222365 55.6593940877519,37.673276735654 55.6594090368211,37.6732642334132 55.659425696564,37.6732538129559 55.6594412030501,37.673239","0","7702","7","0","0","2","0","20","5","5","0","1","1","5","5","0","0","0",,,,"4","4","0",0.000885112122859,6794261.77978,6181658.23108,0,0,0,0,n6668196926,835.934494136745116,n5819371088,863.745730100776541,n1475114997,968.731738027706569,"19645084",2182.436840144185680,37.67626,55.66826
"6511","11627355","POLYGON((37.7991641480514 55.6500605042425,37.7992031327664 55.6500563365617,37.7992405553268 55.6500446434212,37.7992749776047 55.6500258741817,37.7993050767713 55.6500007501346,37.7993296961323 55.6499702367829,37.7993478895796 55.6499355067376,37.7993","0","7702","7","0","0","2","0","20","5","5","0","1","1","5","5","0","0","0",,,,"4","4","0",0.000059696072791,6802113.45664,6180146.84138,0,0,0,0,n787691562,574.430048303348485,n264050263,890.713333037892653,n249304904,2434.051838805768966,"628293557",2290.975389956185154,37.79895,55.64992
"6513","12454611","POLYGON((37.6840212346588 55.6722243677707,37.6840187451269 55.6722208376232,37.6840039229247 55.6722015368358,37.6839869656767 55.6721821748956,37.6839686400449 55.6721637859475,37.6839529893264 55.672149655793,37.6839316992541 55.6721323813188,37.68391","0","7701","7","0","0","2","0","20","5","5","0","0","0","5","5","0","0","0",,,,"0","1","0",0.001826556836349,6794675.32705,6181904.87800,0,0,0,0,n1140746290,590.151661888820399,n253289924,724.202165411823444,n1377188036,1307.820300168498989,"19645084",1972.479569023547811,37.68308,55.67022
"6548","11068956","POLYGON((37.7959672608172 55.6561958344145,37.7959632902319 55.656192078366,37.7957463470908 55.6559924028287,37.7957431206032 55.6559894972107,37.7948244135622 55.6551800406662,37.7948235626634 55.6551792952184,37.7936075132633 55.6541200130357,37.79360","1007080","7700","6","0","0","2","1","60","25","25","0","2","2","1","1","0","0","0",ул. Капотня,,,"0","0","0",0.000113376320598,6801761.20982,6180670.64918,0,0,0,0,n787691562,328.157725286512800,n4386374856,1092.867379097075400,n249304904,2630.240445999475469,"628293557",2000.636888515673718,37.79394,55.65483
"6551","12901698","POLYGON((37.7317965702521 55.6524074516636,37.7331717607243 55.6529571402721,37.7332094179742 55.6529680539837,37.73324848081 55.6529714114263,37.733287448069 55.6529670835754,37.7333248222613 55.6529552367479,37.7333591671175 55.6529363262106,37.7333891","0","7701","7","0","0","2","0","20","5","5","0","0","0","3","3","0","0","0",,,,"0","1","0",0.000051904528196,6797811.86745,6180059.31650,0,0,0,0,n251074570,84.674639443937807,n251073846,99.360337544817739,n6937856056,807.255692191554203,"628293560",613.848308626980383,37.73076,55.65179
"6558","19684199","POLYGON((37.7164858001793 55.6965812617224,37.7164917885304 55.6965797742055,37.7164933495559 55.696579527395,37.7165009561856 55.6965790825248,37.716507172871 55.6965794120159,37.7165112273802 55.6965800915519,37.7165135886032 55.6965807968877,37.716664","0","7703","7","0","0","2","0","20","5","5","0","1","1","5","5","0","0","0",,,,"4","4","0",0.000097112507895,6796555.14860,6184976.32879,0,0,0,0,n6345140726,334.576963880334233,n321982366,690.346125082274966,n6937856048,759.595100420604808,"1711401",1263.453927202971954,37.71617,55.69657
"6598","19453228","POLYGON((37.7807813966157 55.6460305238177,37.780785851167 55.6460347153582,37.780842624693 55.6460865230294,37.7808456203809 55.6460892020283,37.7809041007058 55.6461404520152,37.7809069901528 55.6461429359561,37.7809358516463 55.6461672727693,37.780485","0","7706","7","0","0","2","0","20","5","5","0","0","0","0","0","0","0","0",,,,"0","1","3",0.000176445516530,6801011.68423,6179652.79487,0,0,0,0,n3452856883,560.738098099972376,n291707546,807.623730636112214,n249304904,1377.119733129677570,"628293557",1300.332008584629193,37.78097,55.64618
"6637","106039","POLYGON((37.7149352802314 55.6272955546995,37.7149743907321 55.6272983017532,37.7150132856591 55.6272933659428,37.7150504703021 55.6272809369488,37.7150845156761 55.6272614924104,37.7151141134367 55.6272357795704,37.7151381261583 55.6272047865588,37.7151","0","7702","7","0","0","2","0","20","5","5","0","1","1","5","5","0","0","0",,,,"4","4","0",0.000010261834747,6796929.39872,6177216.10380,0,0,0,0,n349288140,230.105289921423690,n5379297256,311.718088536014250,n6937811174,1805.606523398410218,"857153076",409.970196425344852,37.71372,55.62688
"6665","12695046","POLYGON((37.8060877954106 55.689392518664,37.8061281610554 55.6894031119269,37.806161695206 55.6894158371917,37.8061989492839 55.6894355045583,37.8062352482841 55.6894503221205,37.8062737405722 55.6894577733838,37.8063129469111 55.6894575720003,37.806351","0","7702","7","0","0","2","0","20","5","5","0","1","1","5","5","0","0","0",,,,"4","4","0",0.000010044177782,6802258.13930,6184545.02829,0,0,0,0,n2388962816,258.968498378261188,n309337061,857.627861548815645,n5019534350,886.351860270583757,"628293549",259.925506920263786,37.80607,55.68920
"6671","12919214","POLYGON((37.7422782165234 55.676063078286,37.7428641855303 55.6761012637732,37.7429033709101 55.676099966248,37.7429415502193 55.676091048966,37.7429772562484 55.6760748546133,37.7430091168346 55.6760520055299,37.7430359075936 55.6760233797932,37.7430565","0","7702","7","0","0","2","0","20","5","5","0","1","1","5","5","0","0","0",,,,"4","4","0",0.000182231184917,6798325.46958,6182815.96999,0,0,0,0,n8043029588,86.561266617602655,n300731674,194.761302158979589,n1988799953,801.984290199177053,"857151152",1040.804580938686513,37.74188,55.67615
"6693","19453254","POLYGON((37.7767523245599 55.6438847341914,37.7767833700268 55.6437401501165,37.7768363551354 55.6435206264064,37.7768478236204 55.6434814679331,37.776861422518 55.6434426491348,37.7768777990732 55.6434024772944,37.7768966725139 55.6433622352002,37.77691","0","7701","7","0","0","9","0","20","5","5","0","0","0","5","5","0","0","0",,,,"0","1","0",0.000198526587167,6800771.16409,6179344.59330,0,0,0,0,n6434571722,536.769021697618996,n249674546,999.253028499575862,n249304904,997.202534915618571,"628293557",1262.487222783276820,37.77682,55.64357
"6734","12318159","POLYGON((37.6811878673418 55.7025978854968,37.6812236940002 55.7025819597908,37.6812557253084 55.7025593506583,37.6812827303209 55.7025309269559,37.6813036712505 55.7024977809902,37.6813177433489 55.7024611865424,37.6813244058332 55.7024225499163,37.6813","0","7701","7","0","0","5","0","20","5","5","0","0","0","5","5","0","0","0",,,,"0","1","0",0.000015742511912,6794292.12769,6185483.58089,0,0,0,0,n2060096860,22.582347054035363,n248073568,395.466365456961341,n5301123308,467.594652637089666,"1711364",1354.408731160084699,37.68084,55.70249
"6753","13323080","POLYGON((37.9286433296411 55.6888553945333,37.9286447778585 55.6888554028243,37.9296073226855 55.6888574283082,37.9296164661508 55.6888572384508,37.9297092621196 55.6888531874829,37.9297416106594 55.6888491152628,37.9297700872539 55.6888431400844,37.9298","0","7702","7","0","0","2","0","20","5","5","0","1","1","5","5","0","0","0",,,,"4","4","0",0.000064726736055,6809973.48182,6185034.47299,0,0,0,0,n1790664871,213.824568700127088,n252778285,216.125882738823975,n6939601874,2824.270032262460973,"1711443",3659.058184725507090,37.92885,55.68872
"6762","12898686","POLYGON((37.781280910429 55.6250326022958,37.7812668765617 55.6250692114222,37.7812602544374 55.6251078549862,37.7812612985408 55.6251470479373,37.7812699687474 55.6251852841124,37.7812859318662 55.6252210941166,37.7813085744434 55.6252531017918,37.78133","0","7702","7","0","0","2","0","20","5","5","0","1","1","5","5","0","0","0",,,,"4","4","0",0.000136720160884,6801219.52190,6177298.64289,0,0,0,0,n6330763810,173.074151544577177,n1169506284,812.210051362954346,n6937811134,1307.424768046565077,"171627997",2275.454672407462567,37.78168,55.62498
"6800","12624170","POLYGON((37.6591045538948 55.6296501086944,37.6591207761156 55.6296569820945,37.6591260308079 55.629660220123,37.6591479214994 55.6296826973255,37.6591653992402 55.6296986382352,37.6591902825736 55.6297187715387,37.6592221418388 55.6297398554681,37.65925","0","7702","7","0","0","2","0","20","5","5","0","1","1","5","5","0","0","0",,,,"4","4","0",0.000576938700305,6793464.19741,6177337.47039,0,0,0,0,n2960031933,170.402035598700024,n5442966876,166.319715000493233,n1243387755,178.326765094919807,"1711314",1655.415057633219703,37.65903,55.63006
"6802","13325427","POLYGON((37.9483864684087 55.7199829445951,37.948513447081 55.7198519041364,37.9495454226572 55.7188651586108,37.9505400841345 55.7179657545404,37.9506391106735 55.7178872363758,37.9507313102738 55.7178288055909,37.9509368859286 55.7176989259652,37.95314","0","7702","7","0","0","4","0","20","5","5","0","1","1","5","5","0","0","0",,,,"4","4","0",0.001414217717576,6811238.32433,6188401.48829,0,0,0,0,n7629428970,1004.867911285307855,n6150708071,1241.655948559948683,n6939601873,3446.049254078815011,"1711443",3973.475249859923679,37.95270,55.71804
"6820","11908906","POLYGON((37.7521375199108 55.6872105658599,37.7521299897611 55.6872122048133,37.7520925300138 55.6872211172263,37.7520779074656 55.6872251882775,37.7520471850829 55.6872350121849,37.7520334780821 55.6872399523792,37.7520046421615 55.6872515486378,37.7519","0","7702","7","0","0","2","0","20","5","5","0","1","1","5","5","0","0","0",,,,"4","4","0",0.000022736691957,6798906.81537,6184109.17641,0,0,0,2,n1488579107,59.976709095555947,n303784033,383.355918030439057,n6937856050,383.895162056174570,"1711401",1490.018378650534942,37.75249,55.68737
"6852","11778762","POLYGON((37.8457065946598 55.6918503349855,37.845690241925 55.6918402220512,37.8453362139995 55.691644154637,37.8447601057479 55.6913110514248,37.8447549384038 55.6913081648602,37.8430585598213 55.6903932079764,37.843055937263 55.6903918184963,37.8423149","0","7701","7","0","0","1","0","20","5","5","0","0","0","5","5","0","0","0",,,,"0","1","0",0.002046571811548,6804505.00192,6185071.85139,0,0,0,0,n6911225389,492.025579205658346,n3698798691,509.371991340542252,n6939553030,1175.300794458342125,"628293549",2098.080002924587916,37.84225,55.69251
"6911","19453252","POLYGON((37.7796489117399 55.6462554221626,37.7796419674971 55.6462531680488,37.7795910330205 55.6462376563704,37.7795857615797 55.6462361297075,37.7795306050213 55.6462209728655,37.7795257652044 55.6462197077794,37.7794699798253 55.6462058689185,37.7794","0","7701","7","0","0","9","0","20","5","5","0","0","0","0","0","0","0","0",,,,"0","1","0",0.001656942822020,6800837.62751,6179825.14419,0,0,0,0,n2638411809,546.544272304531091,n291707546,583.663798446961096,n249304904,1471.608170811582113,"628293557",1075.431072615469702,37.77840,55.64783
"6989","12903662","POLYGON((37.733929804583 55.6488297821878,37.7339311499224 55.6488689659552,37.7339401137853 55.6489071343548,37.7339563516954 55.6489428205965,37.7339792396391 55.6489746532778,37.7340078980454 55.6490014090869,37.7340412255878 55.6490220598128,37.73407","0","7702","7","0","0","2","0","20","5","5","0","1","1","5","5","0","0","0",,,,"4","4","0",0.000233447411608,6798062.63834,6179731.38100,0,0,0,0,n610261332,195.766508371008740,n251073849,342.970337931866084,n6937856056,574.611916427856613,"628293560",216.214137945765714,37.73437,55.64870
"7002","12877449","POLYGON((37.8076708142878 55.6370738628918,37.8076368104191 55.6370933799223,37.8076072675089 55.6371191557642,37.8075833208747 55.6371501998664,37.8075658907724 55.6371853192214,37.8075556470308 55.6372231642122,37.8075529833113 55.6372622804769,37.8075","0","7702","7","0","0","2","0","20","5","5","0","1","1","5","5","0","0","0",,,,"4","4","0",0.000190891085556,6802856.97612,6178691.46922,0,0,0,0,n6190656219,512.374648313487228,n577244018,943.869271592705218,n249304904,2475.211856778162200,"628293557",3376.962002933431904,37.80911,55.63643
"7030","12074661","POLYGON((37.671728614176 55.6742251021908,37.6717106643957 55.6742303698401,37.6716773368987 55.6742418686444,37.6716574670224 55.6742499406845,37.6716277327865 55.674263921605,37.6716084779523 55.6742742967425,37.6715861997333 55.6742879230698,37.671571","0","7701","7","0","0","2","0","20","5","5","0","0","0","5","5","0","0","0",,,,"0","1","0",0.000575727197628,6793921.77776,6182265.01562,0,0,0,0,n2369469875,279.333728617545887,n5819371088,448.875259934362248,n1377188038,549.957574820653917,"1711407",2162.766198753885419,37.67153,55.67390
"7070","17103851","POLYGON((37.6944828742625 55.6442112281816,37.6945567300637 55.6441805703363,37.6946318804423 55.6441514523948,37.6947089414267 55.6441237694236,37.694787821195 55.6440974741048,37.6948682464465 55.6440726389307,37.694950301976 55.6440493168722,37.695033","0","7730","2","0","0","3","2","77","40","40","0","1","1","0","0","0","0","0",,,,"0","1","0",0.000037485312497,6796117.92049,6179692.10461,0,0,0,0,n8330201903,118.440848792521166,n1236068526,621.516330457661638,n7658089873,132.684435017156261,"19645084",960.743961194191570,37.70355,55.64953
"7090","9762685","POLYGON((37.7213187361105 55.6383325759266,37.7211045398085 55.6383421038845,37.7209286450347 55.6383395042372,37.7208895744402 55.6383427701547,37.7208518917252 55.6383535956133,37.7208170450152 55.6383715645968,37.7207863734496 55.6383959865671,37.7207","0","7701","7","0","0","2","0","20","5","5","0","0","0","5","5","0","0","0",,,,"0","1","0",0.000029687968836,6797319.41256,6178548.11867,0,0,0,0,n795703621,421.757715621891293,n249674519,635.544977300911910,n6937856058,1509.966103235628225,"19645014",1374.880081837752414,37.72133,55.63856
"7102","12899424","POLYGON((37.7073379879829 55.6632618118325,37.7073612687709 55.6632492560643,37.7073845778542 55.6632382755789,37.7074111356993 55.6632273328753,37.7074397081214 55.6632171682537,37.707469644726 55.6632080216627,37.7075012527488 55.6631999827851,37.70753","0","7702","7","0","0","2","0","20","5","5","0","1","1","5","5","0","0","0",,,,"4","4","0",0.000260431935257,6796207.08281,6181219.94227,0,0,0,0,n6576759712,240.024116978073039,n588755907,624.199391702123648,n1540441959,657.668382375063970,"19645084",569.014479098219681,37.70660,55.66316
"7133","13396931","POLYGON((37.6644852843074 55.6950423082324,37.6644433514442 55.6950576712517,37.664426822443 55.6950659237087,37.6643827211569 55.6950958852628,37.664357568329 55.6951184149677,37.6643235304316 55.6951580691586,37.6642973894569 55.6951981163099,37.664289","0","7702","7","0","0","2","0","20","5","5","0","1","1","5","5","0","0","0",,,,"4","4","0",0.000208990760063,6793297.59496,6184628.16309,0,0,0,0,n4207681474,34.692708365321948,n3544482230,234.517157605578888,n6937811165,201.687279384292452,"1711364",747.125944025859894,37.66416,55.69543
"7149","12454282","POLYGON((37.7101910225067 55.6838607035347,37.7101905134418 55.6838486129346,37.7101758709027 55.6836465456261,37.710174595817 55.6836342419695,37.7101473768639 55.6834326294114,37.710145935857 55.6834235387616,37.7101272508991 55.6833209848762,37.710126","0","7701","7","0","0","2","0","20","5","5","0","0","0","5","5","0","0","0",,,,"0","1","0",0.001971490607975,6796385.19158,6183404.32998,0,0,0,0,n2179749282,248.290785217012086,n296910412,729.409386810045930,n2025056901,1269.321937281336659,"857151152",993.773762475316630,37.71178,55.68260
